cluster,ensembl_gene_id,external_gene_name
5,ENSG00000148584,A1CF
5,ENSG00000148600,CDHR1
5,ENSG00000148942,SLC5A12
5,ENSG00000148943,LIN7C
5,ENSG00000149177,PTPRJ
5,ENSG00000149260,CAPN5
5,ENSG00000149418,ST14
5,ENSG00000149452,SLC22A8
5,ENSG00000149476,DAK
5,ENSG00000149531,FRG1B
5,ENSG00000149582,TMEM25
5,ENSG00000149782,PLCB3
5,ENSG00000150526,MIA2
5,ENSG00000150961,SEC24D
5,ENSG00000151062,CACNA2D4
5,ENSG00000151239,TWF1
5,ENSG00000151715,TMEM45B
5,ENSG00000151834,GABRA2
5,ENSG00000152078,TMEM56
5,ENSG00000152291,TGOLN2
5,ENSG00000152475,ZNF837
5,ENSG00000152503,TRIM36
5,ENSG00000152785,BMP3
5,ENSG00000152894,PTPRK
5,ENSG00000152939,MARVELD2
5,ENSG00000153233,PTPRR
5,ENSG00000153246,PLA2R1
5,ENSG00000153707,PTPRD
5,ENSG00000153721,CNKSR3
5,ENSG00000153879,CEBPG
5,ENSG00000153930,ANKFN1
5,ENSG00000154153,FAM134B
5,ENSG00000154265,ABCA5
5,ENSG00000154269,ENPP3
5,ENSG00000154310,TNIK
5,ENSG00000154639,CXADR
5,ENSG00000155016,CYP2U1
5,ENSG00000155465,SLC7A7
5,ENSG00000155666,KDM8
5,ENSG00000156050,FAM161B
5,ENSG00000156222,SLC28A1
5,ENSG00000156381,ANKRD9
5,ENSG00000156413,FUT6
5,ENSG00000156453,PCDH1
5,ENSG00000156675,RAB11FIP1
5,ENSG00000156869,FRRS1
5,ENSG00000157107,FCHO2
5,ENSG00000157184,CPT2
5,ENSG00000157224,CLDN12
5,ENSG00000157326,DHRS4
5,ENSG00000157379,DHRS1
5,ENSG00000157388,CACNA1D
5,ENSG00000157985,AGAP1
5,ENSG00000158006,PAFAH2
5,ENSG00000158109,TPRG1L
5,ENSG00000158480,SPATA2
5,ENSG00000158604,TMED4
5,ENSG00000158865,SLC5A11
5,ENSG00000159166,LAD1
5,ENSG00000159173,TNNI1
5,ENSG00000159640,ACE
5,ENSG00000159733,ZFYVE28
5,ENSG00000160145,KALRN
5,ENSG00000160188,RSPH1
5,ENSG00000160746,ANO10
5,ENSG00000160808,MYL3
5,ENSG00000160868,CYP3A4
5,ENSG00000160886,LY6K
5,ENSG00000161013,MGAT4B
5,ENSG00000161048,NAPEPLD
5,ENSG00000161217,PCYT1A
5,ENSG00000161533,ACOX1
5,ENSG00000162073,PAQR4
5,ENSG00000162104,ADCY9
5,ENSG00000162390,ACOT11
5,ENSG00000162415,ZSWIM5
5,ENSG00000162437,RAVER2
5,ENSG00000162461,SLC25A34
5,ENSG00000162522,KIAA1522
5,ENSG00000162769,FLVCR1
5,ENSG00000162817,C1orf115
5,ENSG00000162881,OXER1
5,ENSG00000162882,HAAO
5,ENSG00000162929,KIAA1841
5,ENSG00000162972,C2orf47
5,ENSG00000163040,CCDC74A
5,ENSG00000163291,PAQR3
5,ENSG00000163295,ALPI
5,ENSG00000163399,ATP1A1
5,ENSG00000163541,SUCLG1
5,ENSG00000163558,PRKCI
5,ENSG00000163581,SLC2A2
5,ENSG00000163586,FABP1
5,ENSG00000163686,ABHD6
5,ENSG00000163803,PLB1
5,ENSG00000163812,ZDHHC3
5,ENSG00000163817,SLC6A20
5,ENSG00000163900,TMEM41A
5,ENSG00000163975,MFI2
5,ENSG00000164023,SGMS2
5,ENSG00000164039,BDH2
5,ENSG00000164120,HPGD
5,ENSG00000164168,TMEM184C
5,ENSG00000164237,CMBL
5,ENSG00000164244,PRRC1
5,ENSG00000164305,CASP3
5,ENSG00000164342,TLR3
5,ENSG00000164362,TERT
5,ENSG00000164715,LMTK2
5,ENSG00000164749,HNF4G
5,ENSG00000164855,TMEM184A
5,ENSG00000164930,FZD6
5,ENSG00000165092,ALDH1A1
5,ENSG00000165140,FBP1
5,ENSG00000165269,AQP7
5,ENSG00000165475,CRYL1
5,ENSG00000165476,REEP3
5,ENSG00000165626,BEND7
5,ENSG00000165650,PDZD8
5,ENSG00000165806,CASP7
5,ENSG00000165813,CCDC186
5,ENSG00000165828,PRAP1
5,ENSG00000166126,AMN
5,ENSG00000166143,PPP1R14D
5,ENSG00000166145,SPINT1
5,ENSG00000166349,RAG1
5,ENSG00000166391,MOGAT2
5,ENSG00000166689,PLEKHA7
5,ENSG00000166825,ANPEP
5,ENSG00000166866,MYO1A
5,ENSG00000166900,STX3
5,ENSG00000166912,MTMR10
5,ENSG00000166920,C15orf48
5,ENSG00000166959,MS4A8
5,ENSG00000167080,B4GALNT2
5,ENSG00000167105,TMEM92
5,ENSG00000167107,ACSF2
5,ENSG00000167117,LINC00483
5,ENSG00000167183,PRR15L
5,ENSG00000167306,MYO5B
5,ENSG00000167315,ACAA2
5,ENSG00000167363,FN3K
5,ENSG00000167524,SGK494
5,ENSG00000167588,GPD1
5,ENSG00000167600,CYP2S1
5,ENSG00000167642,SPINT2
5,ENSG00000167723,TRPV3
5,ENSG00000167748,KLK1
5,ENSG00000167780,SOAT2
5,ENSG00000167880,EVPL
5,ENSG00000168060,NAALADL1
5,ENSG00000168143,FAM83B
5,ENSG00000168216,LMBRD1
5,ENSG00000168306,ACOX2
5,ENSG00000168453,HR
5,ENSG00000168556,ING2
5,ENSG00000168679,SLC16A4
5,ENSG00000168765,GSTM4
5,ENSG00000168904,LRRC28
5,ENSG00000168994,PXDC1
5,ENSG00000169372,CRADD
5,ENSG00000169562,GJB1
5,ENSG00000169641,LUZP1
5,ENSG00000169738,DCXR
5,ENSG00000169860,P2RY1
5,ENSG00000169876,MUC17
5,ENSG00000169895,SYAP1
5,ENSG00000169905,TOR1AIP2
5,ENSG00000169926,KLF13
5,ENSG00000169994,MYO7B
5,ENSG00000170385,SLC30A1
5,ENSG00000170412,GPRC5C
5,ENSG00000170473,WIBG
5,ENSG00000170482,SLC23A1
5,ENSG00000170502,NUDT9
5,ENSG00000170571,EMB
5,ENSG00000170703,TTLL6
5,ENSG00000170906,NDUFA3
5,ENSG00000170950,PGK2
5,ENSG00000171045,TSNARE1
5,ENSG00000171067,C11orf24
5,ENSG00000171174,RBKS
5,ENSG00000171227,TMEM37
5,ENSG00000171365,CLCN5
5,ENSG00000171431,KRT20
5,ENSG00000171503,ETFDH
5,ENSG00000171747,LGALS4
5,ENSG00000171766,GATM
5,ENSG00000171903,CYP4F11
5,ENSG00000171942,OR10H2
5,ENSG00000171970,ZNF57
5,ENSG00000172006,ZNF554
5,ENSG00000172296,SPTLC3
5,ENSG00000172367,PDZD3
5,ENSG00000172380,GNG12
5,ENSG00000172689,MS4A10
5,ENSG00000172782,FADS6
5,ENSG00000172954,LCLAT1
5,ENSG00000172955,ADH6
5,ENSG00000173156,RHOD
5,ENSG00000173221,GLRX
5,ENSG00000173406,DAB1
5,ENSG00000173559,NABP1
5,ENSG00000173599,PC
5,ENSG00000173809,TDRD12
5,ENSG00000173826,KCNH6
5,ENSG00000173890,GPR160
5,ENSG00000173905,GOLIM4
5,ENSG00000174156,GSTA3
5,ENSG00000174238,PITPNA
5,ENSG00000174358,SLC6A19
5,ENSG00000174827,PDZK1
5,ENSG00000174992,ZG16
5,ENSG00000175164,ABO
5,ENSG00000175311,ANKS4B
5,ENSG00000175329,ISX
5,ENSG00000175591,P2RY2
5,ENSG00000175662,TOM1L2
5,ENSG00000176273,SLC35G1
5,ENSG00000176318,FOXN3P1
5,ENSG00000176383,B3GNT4
5,ENSG00000176658,MYO1D
5,ENSG00000176834,VSIG10
5,ENSG00000176871,WSB2
5,ENSG00000176928,GCNT4
5,ENSG00000177106,EPS8L2
5,ENSG00000177398,UMODL1
5,ENSG00000177666,PNPLA2
5,ENSG00000177707,PVRL3
5,ENSG00000178075,GRAMD1C
5,ENSG00000178078,STAP2
5,ENSG00000178096,BOLA1
5,ENSG00000178177,LCORL
5,ENSG00000178301,AQP11
5,ENSG00000178401,DNAJC22
5,ENSG00000178457,LINC00314
5,ENSG00000178462,TUBAL3
5,ENSG00000178741,COX5A
5,ENSG00000178826,TMEM139
5,ENSG00000178928,TPRX1
5,ENSG00000179023,KLHDC7A
5,ENSG00000179091,CYC1
5,ENSG00000179195,ZNF664
5,ENSG00000179314,WSCD1
5,ENSG00000179528,LBX2
5,ENSG00000179546,HTR1D
5,ENSG00000179674,ARL14
5,ENSG00000179918,SEPHS2
5,ENSG00000180061,TMEM150B
5,ENSG00000180185,FAHD1
5,ENSG00000180230,NACAP2
5,ENSG00000180346,TIGD2
5,ENSG00000180764,PIPSL
5,ENSG00000180917,CMTR2
5,ENSG00000181350,LRRC75A
5,ENSG00000181378,CCDC108
5,ENSG00000181634,TNFSF15
5,ENSG00000181751,C5orf30
5,ENSG00000182107,TMEM30B
5,ENSG00000182197,EXT1
5,ENSG00000182271,TMIGD1
5,ENSG00000182793,GSTA5
5,ENSG00000182795,C1orf116
5,ENSG00000182938,OTOP3
5,ENSG00000183034,OTOP2
5,ENSG00000183196,CHST6
5,ENSG00000183397,C19orf71
5,ENSG00000183506,PI4KAP2
5,ENSG00000183723,CMTM4
5,ENSG00000183778,B3GALT5
5,ENSG00000184564,SLITRK6
5,ENSG00000185015,CA13
5,ENSG00000185133,INPP5J
5,ENSG00000185339,TCN2
5,ENSG00000185436,IFNLR1
5,ENSG00000185561,TLCD2
5,ENSG00000185624,P4HB
5,ENSG00000185834,RPL12P4
5,ENSG00000186115,CYP4F2
5,ENSG00000186204,CYP4F12
5,ENSG00000186314,PRELID2
5,ENSG00000186472,PCLO
5,ENSG00000186806,VSIG10L
5,ENSG00000186912,P2RY4
5,ENSG00000186951,PPARA
5,ENSG00000187017,ESPN
5,ENSG00000187097,ENTPD5
5,ENSG00000187446,CHP1
5,ENSG00000187546,AGMO
5,ENSG00000187653,TMSB4XP8
5,ENSG00000187699,C2orf88
5,ENSG00000187720,THSD4
5,ENSG00000188211,NCR3LG1
5,ENSG00000188372,ZP3
5,ENSG00000188373,C10orf99
5,ENSG00000188487,INSC
5,ENSG00000188706,ZDHHC9
5,ENSG00000188747,NOXA1
5,ENSG00000188916,FAM196A
5,ENSG00000188993,LRRC66
5,ENSG00000189221,MAOA
5,ENSG00000196126,HLA-DRB1
5,ENSG00000196139,AKR1C3
5,ENSG00000196482,ESRRG
5,ENSG00000196505,GDAP2
5,ENSG00000196549,MME
5,ENSG00000196878,LAMB3
5,ENSG00000197077,KIAA1671
5,ENSG00000197121,PGAP1
5,ENSG00000197142,ACSL5
5,ENSG00000197249,SERPINA1
5,ENSG00000197273,GUCA2A
5,ENSG00000197375,SLC22A5
5,ENSG00000197417,SHPK
5,ENSG00000197565,COL4A6
5,ENSG00000197635,DPP4
5,ENSG00000197658,SLC22A24
5,ENSG00000197822,OCLN
5,ENSG00000197893,NRAP
5,ENSG00000198054,DSCR8
5,ENSG00000198074,AKR1B10
5,ENSG00000198406,BZW1P2
5,ENSG00000198526,PABPC1P2
5,ENSG00000198561,CTNND1
5,ENSG00000198668,CALM1
5,ENSG00000198682,PAPSS2
5,ENSG00000198689,SLC9A6
5,ENSG00000198721,ECI2
5,ENSG00000198758,EPS8L3
5,ENSG00000198865,CCDC152
5,ENSG00000198868,MIR4461
5,ENSG00000198944,SOWAHA
5,ENSG00000199420,RN7SKP170
5,ENSG00000199488,RNU1-70P
5,ENSG00000199514,RNU6-235P
5,ENSG00000199975,RN7SKP243
5,ENSG00000201612,RN7SKP15
5,ENSG00000201628,RNU4-7P
5,ENSG00000201812,RNA5SP488
5,ENSG00000201896,RN7SKP153
5,ENSG00000201967,RN7SKP22
5,ENSG00000202060,RNA5SP455
5,ENSG00000202172,RNU6-1327P
5,ENSG00000202242,RNU6-1276P
5,ENSG00000202351,RN7SKP204
5,ENSG00000203737,GPR52
5,ENSG00000203857,HSD3B1
5,ENSG00000203865,ATP1A1-AS1
5,ENSG00000204033,LRIT2
5,ENSG00000204175,GPRIN2
5,ENSG00000204370,SDHD
5,ENSG00000204740,MALRD1
5,ENSG00000204872,NAT8B
5,ENSG00000204978,ERICH4
5,ENSG00000205181,LINC00654
5,ENSG00000205213,LGR4
5,ENSG00000206077,ZDHHC11B
5,ENSG00000206503,HLA-A
5,ENSG00000206924,RNU6-689P
5,ENSG00000207991,MIR601
5,ENSG00000208022,MIR618
5,ENSG00000209645,SNORD105
5,ENSG00000210135,MT-TN
5,ENSG00000210140,MT-TC
5,ENSG00000210144,MT-TY
5,ENSG00000211448,DIO2
5,ENSG00000211451,GNRHR2
5,ENSG00000211454,AKR7L
5,ENSG00000213070,HMGB3P6
5,ENSG00000213450,VDAC1P7
5,ENSG00000213493,ACTN4P1
5,ENSG00000213771,KRT8P37
5,ENSG00000213901,SLC23A3
5,ENSG00000213918,DNASE1
5,ENSG00000213996,TM6SF2
5,ENSG00000214200,TPM3P2
5,ENSG00000214814,FER1L6
5,ENSG00000215256,DHRS4-AS1
5,ENSG00000215595,C20orf202
5,ENSG00000215864,NBPF7
5,ENSG00000216083,MIR936
5,ENSG00000216560,LINC00955
5,ENSG00000216624,GAPDHP72
5,ENSG00000217325,PRELID1P1
5,ENSG00000218014,KRT19P1
5,ENSG00000218265,RPS4XP7
5,ENSG00000219146,RPS4XP8
5,ENSG00000219188,CACYBPP3
5,ENSG00000219507,FTH1P8
5,ENSG00000220890,HCG27
5,ENSG00000221063,MIR1296
5,ENSG00000221518,RNU6ATAC16P
5,ENSG00000222375,RN7SKP127
5,ENSG00000222760,RNU4-53P
5,ENSG00000223136,RN7SKP207
5,ENSG00000223341,RN7SKP3
5,ENSG00000223657,KRT8P51
5,ENSG00000223882,ABCC5-AS1
5,ENSG00000223962,UBBP3
5,ENSG00000224057,EGFR-AS1
5,ENSG00000224177,LINC00570
5,ENSG00000224183,SDHDP6
5,ENSG00000224259,LINC01133
5,ENSG00000224520,KRT8P45
5,ENSG00000224533,TMLHE-AS1
5,ENSG00000224892,RPS4XP16
5,ENSG00000224993,RPL29P12
5,ENSG00000225073,DDX39B
5,ENSG00000225269,LINC00705
5,ENSG00000225295,MTND4P4
5,ENSG00000225308,ASS1P11
5,ENSG00000225362,CT62
5,ENSG00000225398,PGM5P4
5,ENSG00000226046,AP1S2P1
5,ENSG00000226057,PHF2P2
5,ENSG00000226132,RPS3AP46
5,ENSG00000226156,RPL23AP76
5,ENSG00000226397,C12orf77
5,ENSG00000226443,GAPDHP32
5,ENSG00000226491,FTOP1
5,ENSG00000226507,IPMKP1
5,ENSG00000226543,MYL6P1
5,ENSG00000226564,FTH1P20
5,ENSG00000226652,PSMD10P2
5,ENSG00000226794,MTND1P20
5,ENSG00000227502,LINC01268
5,ENSG00000227543,SPAG5-AS1
5,ENSG00000228111,TPT1P2
5,ENSG00000228348,EFCAB14P1
5,ENSG00000228672,PROB1
5,ENSG00000228825,LAMTOR3P1
5,ENSG00000228992,RPL5P32
5,ENSG00000229518,UBE2V1P3
5,ENSG00000229572,EIF4BP4
5,ENSG00000229719,MIR194-2
5,ENSG00000229875,EIF1P1
5,ENSG00000229932,YWHAZP3
5,ENSG00000230204,FTH1P5
5,ENSG00000230246,SPATA31C1
5,ENSG00000230318,XRCC6P3
5,ENSG00000230673,PABPC1P3
5,ENSG00000230950,MTND2P21
5,ENSG00000231298,LINC00704
5,ENSG00000231442,LARP1BP1
5,ENSG00000231501,MTND4LP1
5,ENSG00000231617,DAXX
5,ENSG00000232241,DYNLT3P1
5,ENSG00000232273,FTH1P1
5,ENSG00000232349,YBX1P7
5,ENSG00000232525,SS18L2P1
5,ENSG00000232656,IDI2-AS1
5,ENSG00000232699,BDH2P1
5,ENSG00000232714,MTND3P8
5,ENSG00000233041,PHGR1
5,ENSG00000233124,LINC00456
5,ENSG00000233354,LINC00028
5,ENSG00000233493,TMEM238
5,ENSG00000233527,ZNF529-AS1
5,ENSG00000233595,MTND2P29
5,ENSG00000233613,DCUN1D2-AS
5,ENSG00000233621,LINC01137
5,ENSG00000233662,CALM2P4
5,ENSG00000234143,UGT1A13P
5,ENSG00000234258,HSPA1L
5,ENSG00000234332,BCAS2P2
5,ENSG00000235217,TSPY26P
5,ENSG00000235285,SMIM2-IT1
5,ENSG00000235690,CUBNP3
5,ENSG00000235957,COX7CP1
5,ENSG00000236311,TLX1NB
5,ENSG00000236444,UBE2L5P
5,ENSG00000236824,BCYRN1
5,ENSG00000236830,CBR3-AS1
5,ENSG00000237136,C4orf51
5,ENSG00000237159,CNTFR-AS1
5,ENSG00000237415,NRBF2P3
5,ENSG00000237984,PTENP1
5,ENSG00000239152,RNA5SP310
5,ENSG00000239305,RNF103
5,ENSG00000239528,RPS14P8
5,ENSG00000239545,RN7SL822P
5,ENSG00000239595,RN7SL79P
5,ENSG00000239888,RN7SL792P
5,ENSG00000240137,ERICH6-AS1
5,ENSG00000240427,RPS26P34
5,ENSG00000240498,CDKN2B-AS1
5,ENSG00000240583,AQP1
5,ENSG00000240993,RN7SL459P
5,ENSG00000241119,UGT1A9
5,ENSG00000241159,RN7SL160P
5,ENSG00000241224,FLJ22763
5,ENSG00000241388,HNF1A-AS1
5,ENSG00000241635,UGT1A8
5,ENSG00000241721,SUMO1P1
5,ENSG00000241791,RN7SL817P
5,ENSG00000241943,RN7SL188P
5,ENSG00000242058,RPS4XP19
5,ENSG00000242248,RPL7AP57
5,ENSG00000242515,UGT1A10
5,ENSG00000243029,RN7SL635P
5,ENSG00000243641,OR13C7P
5,ENSG00000243700,RN7SL598P
5,ENSG00000243730,RPL29P3
5,ENSG00000243955,GSTA1
5,ENSG00000244067,GSTA2
5,ENSG00000244122,UGT1A7
5,ENSG00000244196,PPIAP15
5,ENSG00000244217,RPS4XP10
5,ENSG00000244292,OR9N1P
5,ENSG00000248445,SEMA6A-AS1
5,ENSG00000248593,DSTNP2
5,ENSG00000248826,PCBP2P3
5,ENSG00000249013,FTH1P21
5,ENSG00000249489,GAPDHP70
5,ENSG00000249928,UQCRBP3
5,ENSG00000249948,GBA3
5,ENSG00000250148,KRT8P31
5,ENSG00000250324,MRPL22P1
5,ENSG00000250328,MGC32805
5,ENSG00000250472,TRIM36-IT1
5,ENSG00000250539,KRT8P33
5,ENSG00000250722,SEPP1
5,ENSG00000251179,TMEM92-AS1
5,ENSG00000251988,RNU4ATAC18P
5,ENSG00000252627,RNU6-122P
5,ENSG00000252755,RNU6-703P
5,ENSG00000252758,RNU6-445P
5,ENSG00000253313,C1orf210
5,ENSG00000253598,SLC10A5
5,ENSG00000253649,PRSS51
5,ENSG00000253893,FAM85B
5,ENSG00000253958,CLDN23
5,ENSG00000254346,MTND1P6
5,ENSG00000255120,OVOL1-AS1
5,ENSG00000255231,MRPS36P4
5,ENSG00000255414,LINC01059
5,ENSG00000256162,SMLR1
5,ENSG00000256222,MTRNR2L3
5,ENSG00000256338,RPL41P2
5,ENSG00000256892,MTRNR2L7
5,ENSG00000257335,MGAM
5,ENSG00000257743,RP11-1220K2.2
5,ENSG00000258016,HIGD1AP1
5,ENSG00000258997,NF1P2
5,ENSG00000260027,HOXB7
5,ENSG00000260731,KRT8P22
5,ENSG00000261229,MTHFS
5,ENSG00000261455,LINC01003
5,ENSG00000261787,TCF24
5,ENSG00000262771,SSBP1
5,ENSG00000262795,IFNGR2
5,ENSG00000263057,KRT20
5,ENSG00000263155,MYZAP
5,ENSG00000263400,TMEM220-AS1
5,ENSG00000263479,RN7SL509P
5,ENSG00000263563,UBBP4
5,ENSG00000263616,RN7SL178P
5,ENSG00000264530,RN7SL25P
5,ENSG00000265018,CTGLF12P
5,ENSG00000265141,RN7SL451P
5,ENSG00000265675,RN7SL708P
5,ENSG00000265763,ZNF488
5,ENSG00000266412,NCOA4
5,ENSG00000266613,RFWD2P1
5,ENSG00000266828,RN7SL712P
5,ENSG00000266899,AKR1B1P7
5,ENSG00000267107,PCAT19
5,ENSG00000267203,SNRPGP4
5,ENSG00000267385,CTB-50L17.14
5,ENSG00000267497,NFE2L3P1
5,ENSG00000270087,ZNF503
5,ENSG00000270343,UNGP3
5,ENSG00000273520,SPDYE8P
5,ENSG00000273645,KBTBD11
5,ENSG00000273777,CEACAM20
5,ENSG00000273993,PTPRK
5,ENSG00000274211,SOCS7
5,ENSG00000274811,CLPTM1L
5,ENSG00000274821,SERPINA2
5,ENSG00000275099,GGNBP2
5,ENSG00000275246,TLCD2
5,ENSG00000275342,SGK223
5,ENSG00000275397,MGC4172
5,ENSG00000275837,SMARCB1
5,ENSG00000276854,MIR8079
5,ENSG00000276907,ARHGAP27
5,ENSG00000276910,GTF2H2
5,ENSG00000276944,AC243960.2
5,ENSG00000277131,MMEL1
5,ENSG00000277258,PCGF2
5,ENSG00000278505,C17orf78
5,ENSG00000278530,CHMP1B2P
5,ENSG00000278535,DHRS11
5,ENSG00000278644,PCGF2
5,ENSG00000278787,UBR7
6,ENSG00000101349,PAK7
6,ENSG00000104755,ADAM2
6,ENSG00000108468,CBX1
6,ENSG00000109321,AREG
6,ENSG00000109881,CCDC34
6,ENSG00000119711,ALDH6A1
6,ENSG00000120688,WBP4
6,ENSG00000123454,DBH
6,ENSG00000138207,RBP4
6,ENSG00000140006,WDR89
6,ENSG00000141433,ADCYAP1
6,ENSG00000145757,SPATA9
6,ENSG00000147647,DPYS
6,ENSG00000155115,GTF3C6
6,ENSG00000158571,PFKFB1
6,ENSG00000164291,ARSK
6,ENSG00000165091,TMC1
6,ENSG00000166527,CLEC4D
6,ENSG00000166917,MIR202HG
6,ENSG00000169224,GCSAML
6,ENSG00000170899,GSTA4
6,ENSG00000175766,EIF4E1B
6,ENSG00000178397,FAM220A
6,ENSG00000181163,NPM1
6,ENSG00000181788,SIAH2
6,ENSG00000182931,WFDC10B
6,ENSG00000183662,FAM19A1
6,ENSG00000185433,LINC00158
6,ENSG00000187323,DCC
6,ENSG00000188155,KRTAP10-6
6,ENSG00000198799,LRIG2
6,ENSG00000199700,RNU6-223P
6,ENSG00000200882,RNU6-681P
6,ENSG00000200914,RNA5SP435
6,ENSG00000204683,C10orf113
6,ENSG00000206949,RNU6-1324P
6,ENSG00000206989,SNORD63
6,ENSG00000207004,RNU6-301P
6,ENSG00000207627,MIR581
6,ENSG00000210082,MT-RNR2
6,ENSG00000211649,IGLV7-46
6,ENSG00000212549,RNA5SP354
6,ENSG00000213277,MARCKSL1P1
6,ENSG00000213412,HNRNPA1P33
6,ENSG00000213790,OLA1P1
6,ENSG00000215553,KRT18P3
6,ENSG00000222164,RN7SKP266
6,ENSG00000224389,C4B
6,ENSG00000224566,FAM96AP2
6,ENSG00000225535,LINC01393
6,ENSG00000226800,CACTIN-AS1
6,ENSG00000226869,LHFPL3-AS1
6,ENSG00000227028,SLC8A1-AS1
6,ENSG00000227862,HNRNPA1P31
6,ENSG00000229622,MTND5P2
6,ENSG00000231165,TRBV26OR9-2
6,ENSG00000231292,IGKV1OR2-108
6,ENSG00000231422,LINC01516
6,ENSG00000232005,PBX2
6,ENSG00000232742,RHOQP2
6,ENSG00000233973,LINC01360
6,ENSG00000234176,HSPA8P1
6,ENSG00000234383,CTBP2P8
6,ENSG00000234439,KRT18P2
6,ENSG00000236819,HP08942
6,ENSG00000237226,RPS3AP39
6,ENSG00000237675,TEX36-AS1
6,ENSG00000239102,RNU7-185P
6,ENSG00000241788,COX6B1P2
6,ENSG00000243806,RPL7P18
6,ENSG00000244575,IGKV1-27
6,ENSG00000251880,RNU7-75P
6,ENSG00000252126,RNU6-313P
6,ENSG00000253763,IGHV3-6
6,ENSG00000253767,PCDHGA8
6,ENSG00000253873,PCDHGA11
6,ENSG00000253883,IGHV3-19
6,ENSG00000254122,PCDHGB7
6,ENSG00000254598,CSNK2A3
6,ENSG00000254781,GVINP2
6,ENSG00000257957,QRSL1P3
6,ENSG00000260644,HERC2P5
6,ENSG00000264553,MIR4257
6,ENSG00000265503,MIR1269B
6,ENSG00000266554,LINC01443
6,ENSG00000274759,5S_rRNA
6,ENSG00000275885,PRPF31
6,ENSG00000277893,SRD5A2
6,ENSG00000278362,NCR1
7,ENSG00000001561,ENPP4
7,ENSG00000001629,ANKIB1
7,ENSG00000002746,HECW1
7,ENSG00000003096,KLHL13
7,ENSG00000004142,POLDIP2
7,ENSG00000004487,KDM1A
7,ENSG00000004777,ARHGAP33
7,ENSG00000005020,SKAP2
7,ENSG00000005156,LIG3
7,ENSG00000005206,SPPL2B
7,ENSG00000005339,CREBBP
7,ENSG00000005469,CROT
7,ENSG00000005486,RHBDD2
7,ENSG00000005812,FBXL3
7,ENSG00000005882,PDK2
7,ENSG00000006432,MAP3K9
7,ENSG00000006555,TTC22
7,ENSG00000007047,MARK4
7,ENSG00000007168,PAFAH1B1
7,ENSG00000007202,KIAA0100
7,ENSG00000007545,CRAMP1L
7,ENSG00000007933,FMO3
7,ENSG00000008018,PSMB1
7,ENSG00000008056,SYN1
7,ENSG00000008130,NADK
7,ENSG00000008294,SPAG9
7,ENSG00000008869,HEATR5B
7,ENSG00000009307,CSDE1
7,ENSG00000009694,TENM1
7,ENSG00000010017,RANBP9
7,ENSG00000010072,SPRTN
7,ENSG00000010165,METTL13
7,ENSG00000010327,STAB1
7,ENSG00000010404,IDS
7,ENSG00000010803,SCMH1
7,ENSG00000011258,MBTD1
7,ENSG00000011454,RABGAP1
7,ENSG00000012822,CALCOCO1
7,ENSG00000013293,SLC7A14
7,ENSG00000013503,POLR3B
7,ENSG00000014919,COX15
7,ENSG00000015171,ZMYND11
7,ENSG00000016864,GLT8D1
7,ENSG00000018510,AGPS
7,ENSG00000019144,PHLDB1
7,ENSG00000019485,PRDM11
7,ENSG00000023228,NDUFS1
7,ENSG00000023287,RB1CC1
7,ENSG00000027697,IFNGR1
7,ENSG00000030304,MUSK
7,ENSG00000033050,ABCF2
7,ENSG00000033627,ATP6V0A1
7,ENSG00000034677,RNF19A
7,ENSG00000036054,TBC1D23
7,ENSG00000038210,PI4K2B
7,ENSG00000038358,EDC4
7,ENSG00000038382,TRIO
7,ENSG00000039650,PNKP
7,ENSG00000040731,CDH10
7,ENSG00000042317,SPATA7
7,ENSG00000042429,MED17
7,ENSG00000043093,DCUN1D1
7,ENSG00000044115,CTNNA1
7,ENSG00000044524,EPHA3
7,ENSG00000047634,SCML1
7,ENSG00000047648,ARHGAP6
7,ENSG00000049130,KITLG
7,ENSG00000049246,PER3
7,ENSG00000049283,EPN3
7,ENSG00000049323,LTBP1
7,ENSG00000050130,JKAMP
7,ENSG00000050165,DKK3
7,ENSG00000050748,MAPK9
7,ENSG00000052795,FNIP2
7,ENSG00000055917,PUM2
7,ENSG00000058063,ATP11B
7,ENSG00000058262,SEC61A1
7,ENSG00000058600,POLR3E
7,ENSG00000059769,DNAJC25
7,ENSG00000064601,CTSA
7,ENSG00000064726,BTBD1
7,ENSG00000064999,ANKS1A
7,ENSG00000065057,NTHL1
7,ENSG00000065518,NDUFB4
7,ENSG00000065559,MAP2K4
7,ENSG00000065613,SLK
7,ENSG00000065882,TBC1D1
7,ENSG00000065978,YBX1
7,ENSG00000066027,PPP2R5A
7,ENSG00000066056,TIE1
7,ENSG00000066322,ELOVL1
7,ENSG00000066422,ZBTB11
7,ENSG00000066455,GOLGA5
7,ENSG00000066468,FGFR2
7,ENSG00000066629,EML1
7,ENSG00000066926,FECH
7,ENSG00000067064,IDI1
7,ENSG00000067208,EVI5
7,ENSG00000067221,STOML1
7,ENSG00000067225,PKM
7,ENSG00000067606,PRKCZ
7,ENSG00000067704,IARS2
7,ENSG00000067829,IDH3G
7,ENSG00000067992,PDK3
7,ENSG00000068308,OTUD5
7,ENSG00000068383,INPP5A
7,ENSG00000068796,KIF2A
7,ENSG00000069345,DNAJA2
7,ENSG00000070018,LRP6
7,ENSG00000070061,IKBKAP
7,ENSG00000070367,EXOC5
7,ENSG00000070540,WIPI1
